(주)티브로드에이비씨방송	(주)티브로드에이비씨방송	117.20.80.0	117.20.95.255	
(주)현대에이치씨엔새로넷방송	(주)한국케이블티브이새로넷방송	117.20.192.0	117.20.255.255	
(주)씨앤앰강남케이블티브이	(주)씨앤앰강남케이블티브이	117.53.64.0	117.53.95.255	
주식회사 씨제이헬로비전	(주)수성케이블방송	117.53.224.0	117.53.239.255	
주식회사 씨제이헬로비전	(주)동구케이블방송	117.55.128.0	117.55.191.255	
티씨엔대구방송(주)	티씨엔대구방송(주)	117.58.128.0	117.58.143.255	
(주)엘지유플러스	충청북도단양교육청	117.110.19.0	117.110.19.255	
(주)엘지유플러스	충청북도음성교육청	117.110.7.0	117.110.7.255	
(주)엘지유플러스	충청북도충주교육청	117.110.23.0	117.110.23.255	
(주)엘지유플러스	NoAssign	117.110.188.170	117.110.188.170	
주식회사티브로드기남방송	주식회사티브로드기남방송	117.123.16.0	117.123.31.255	
주식회사 케이티	주식회사케이티	118.33.16.0	118.33.16.255	
주식회사 케이티	주식회사 케이티	118.34.61.0	118.34.61.255	
주식회사 케이티	주식회사 케이티	118.34.141.0	118.34.141.255	
주식회사 케이티	주식회사 케이티	118.35.21.128	118.35.21.191	
주식회사 케이티	부산본부(사업)	118.35.246.0	118.35.246.127	
주식회사 케이티	주식회사 케이티	118.36.173.0	118.36.173.255	
주식회사 케이티	주식회사 케이티	118.36.206.0	118.36.206.255	
주식회사 케이티	주식회사 케이티	118.36.228.0	118.36.229.255	
주식회사 케이티	(주)첨단	118.36.134.128	118.36.134.255	
주식회사 케이티	주식회사 케이티	118.37.9.0	118.37.9.255	
주식회사 케이티	주식회사 케이티	118.37.37.0	118.37.37.255	
주식회사 케이티	주식회사 케이티	118.37.133.0	118.37.133.255	
주식회사 케이티	한국통신대구본부	118.41.215.0	118.41.215.255	
주식회사 케이티	한국통신대구본부	118.41.222.0	118.41.222.255	
주식회사 케이티	주식회사 케이티	118.42.110.0	118.42.110.255	
주식회사 케이티	충북본부장	118.44.215.0	118.44.215.255	
주식회사 케이티	한국통신대구본부	118.45.32.0	118.45.32.255	
주식회사 케이티	한국통신대구본부	118.45.169.0	118.45.169.255	
주식회사 케이티	한국통신대구본부	118.45.59.0	118.45.59.127	
주식회사 케이티	충북본부장	118.46.57.0	118.46.57.255	
에스런(주)	에스런(주)	118.67.128.0	118.67.191.255	
(주)큐릭스대구방송	(주)큐릭스대구방송	118.91.64.0	118.91.95.255	
(주)티브로드강서방송	(주)티브로드강서방송	118.91.96.0	118.91.127.255	
남인천방송(주)	남인천방송(주)	118.103.192.0	118.103.223.255	
주식회사 씨제이헬로비전	(주)씨제이헬로비전드림씨티방송	118.127.192.0	118.127.255.255	
(주)엘지유플러스	(주)엘지유플러스	118.128.224.0	118.128.239.255	
(주)엘지유플러스	(주)엘지유플러스	118.129.80.0	118.129.95.255	
(주)엘지유플러스	(주)엘지유플러스	118.129.160.0	118.129.191.255	
(주)엘지유플러스	(주)엘지유플러스	118.129.208.0	118.129.223.255	
(주)엘지유플러스	(주)엘지유플러스	118.130.160.0	118.130.175.255	
(주)엘지유플러스	(주)엘지유플러스	118.130.240.0	118.130.255.255	
(주)엘지유플러스	(주)엘지유플러스	118.131.32.0	118.131.47.255	
(주)엘지유플러스	(주)엘지유플러스	118.131.64.0	118.131.79.255	
(주)씨앤앰	(주)한국케이블TV북부방송	118.176.96.0	118.176.111.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.217.112.0	118.217.127.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.217.208.0	118.217.223.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.217.240.0	118.217.255.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.218.64.0	118.218.79.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.219.80.0	118.219.95.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.219.240.0	118.219.255.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.220.176.0	118.220.191.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.221.32.0	118.221.79.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.223.48.0	118.223.63.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	118.223.112.0	118.223.127.255	
주식회사 케이티	NoAssign	118.235.92.91	118.235.92.91	
정보통신산업진흥원 (대전사무소)	정보통신산업진흥원 (대전사무소)	119.31.240.0	119.31.247.255	
(주)현대에이치씨엔새로넷방송		119.56.128.0	119.56.255.255	
(주)엘지유플러스	(주)엘지파워콤	119.64.64.0	119.64.111.255	
(주)엘지유플러스	(주)엘지파워콤	119.65.192.0	119.65.207.255	
(주)엘지유플러스	(주)엘지파워콤	119.65.224.0	119.65.239.255	
(주)엘지유플러스	(주)엘지파워콤	119.67.48.0	119.67.79.255	
(주)엘지유플러스	(주)엘지파워콤	119.67.224.0	119.67.239.255	
(주)엘지유플러스	(주)엘지파워콤	119.68.48.0	119.68.63.255	
(주)엘지유플러스	(주)엘지파워콤	119.69.80.0	119.69.95.255	
(주)엘지유플러스	(주)엘지파워콤	119.69.176.0	119.69.191.255	
(주)엘지유플러스	(주)엘지파워콤	119.69.240.0	119.69.255.255	
(주)엘지유플러스	(주)엘지파워콤	119.70.64.0	119.70.79.255	
(주)엘지유플러스	(주)엘지파워콤	119.71.112.0	119.71.127.255	
(주)티브로드 홀딩스 전주방송	(주)티브로드 홀딩스 전주방송	119.75.64.0	119.75.127.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	119.148.128.0	119.148.159.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	119.149.16.0	119.149.31.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	119.149.48.0	119.149.63.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	119.149.80.0	119.149.95.255	
주식회사 케이티	통일연구원	119.192.100.0	119.192.100.255	
주식회사 케이티	경기광주컨설팅부	119.193.58.0	119.193.58.255	
주식회사 씨제이헬로비전	(주)한국CATV영동방송	120.136.64.0	120.136.127.255	
(주)씨앤앰	씨앤앰중앙케이블TV(주)	120.142.188.0	120.142.191.255	
(주)씨앤앰	한국케이블티브이구로방송(주)	120.142.96.0	120.142.103.255	
(주)씨앤앰	한국케이블티브이서서울방송(주)	120.142.104.0	120.142.111.255	
티씨엔대구방송(주)	티씨엔대구방송(주)	120.143.160.0	120.143.191.255	
(주)닷네임코리아	(주)닷네임코리아	121.0.64.0	121.0.127.255	
(주)서경방송	(주)서경방송	121.1.64.0	121.1.127.255	
(주)엘지씨엔에스	(주)엘지씨엔에스	121.50.16.0	121.50.31.255
(주)엘지씨엔에스	(주)엘지씨엔에스	165.243.0.0	165.243.255.255
(주)티브로드낙동방송	(주)티브로드낙동방송	121.50.224.0	121.50.255.255	
주식회사 씨제이헬로비전	영남방송	121.54.192.0	121.54.255.255	
한국케이블TV푸른방송(주)	한국케이블TV푸른방송(주)	121.55.64.0	121.55.191.255	
(주)엘지유플러스	(주)엘지유플러스	121.66.80.0	121.66.95.255	
(주)엘지유플러스	(주)엘지유플러스	121.66.224.0	121.66.239.255	
(주)씨앤앰	(주)한국케이블TV노원방송	121.88.192.0	121.88.207.255	
(주)씨앤앰	(주)한국케이블TV동서울방송	121.88.240.0	121.88.247.255	
(주)씨앤앰	한국케이블티브이구로방송(주)	121.88.16.0	121.88.31.255	
(주)씨앤앰	한국케이블티브이구로방송(주)	121.88.144.0	121.88.151.255	
(주)씨앤앰경기동부케이블티브이	NoAssign	121.100.64.0	121.100.127.255	
(주)씨앤앰경기동부케이블티브이	NoAssign	121.100.121.199	121.100.121.199	
(주)씨앤앰	(주)씨앤앰경기케이블티브이	121.101.224.0	121.101.239.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	121.124.48.0	121.124.63.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	121.125.96.0	121.125.111.255	
하이온넷(주)	NoAssign	121.126.189.241	121.126.189.241	
(주)티브로드 홀딩스 중부방송	(주)티브로드 홀딩스 중부방송	121.127.64.0	121.127.191.255	
주식회사 케이티	수도권강북본부장	121.128.103.0	121.128.103.255	
주식회사 케이티	한국일보사	121.128.240.0	121.128.240.255	
주식회사 케이티	주식회사 케이티	121.135.191.0	121.135.191.255	
주식회사 케이티	부산본부(사업)	121.144.189.0	121.144.189.255	
주식회사 케이티	한국통신대구본부	121.181.50.0	121.181.50.255	
주식회사티브로드기남방송	주식회사티브로드기남방송	121.200.64.0	121.200.127.255	
삼성에스디에스(주)	InBev오비맥주	121.253.74.0	121.253.74.255	
삼성에스디에스(주)	중앙M&B	121.253.26.0	121.253.28.255	
삼성에스디에스(주)	중앙일보	121.253.24.0	121.253.25.255	
(주)엘지유플러스	(주)엘지유플러스	121.254.128.0	121.254.255.255	
금강방송주식회사	금강방송주식회사	122.0.32.0	122.0.63.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.32.80.0	122.32.111.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.34.64.0	122.34.79.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.34.160.0	122.34.175.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.35.128.0	122.35.159.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.36.224.0	122.36.239.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.37.48.0	122.37.63.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.37.240.0	122.37.255.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.38.240.0	122.38.255.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.39.128.0	122.39.143.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.39.160.0	122.39.175.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.39.224.0	122.39.239.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.40.240.0	122.40.255.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.43.240.0	122.43.255.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.44.128.0	122.44.143.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.45.80.0	122.45.95.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.46.48.0	122.46.63.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.47.112.0	122.47.127.255	
(주)엘지유플러스	주식회사 엘지파워콤	122.47.192.0	122.47.207.255	
(주)케이아이엔엑스	액텔라	122.49.64.0	122.49.111.255	
(주)이소컴	(주)이소컴	122.99.128.0	122.99.255.255	
(주)한국케이블티브이서대구방송	(주)한국케이블티브이서대구방송	122.100.32.0	122.100.63.255	
삼성에스디에스(주)	삼성에스디에스(주)	122.101.32.0	122.101.47.255	
삼성에스디에스(주)	삼성에스디에스(주)	210.94.44.0	210.94.44.255	
(주) 씨엠비동서방송	씨엠비동서방송	122.128.192.0	122.128.255.255	
(주)아름방송네트워크	(주)아름방송네트워크	122.128.32.0	122.128.63.255	
주식회사 씨제이헬로비전	(주)씨제이헬로비전드림씨티방송	122.128.128.0	122.128.191.255	
(주)지오레이넷	(주)지오레이넷	122.129.240.0	122.129.247.255	
씨앰비대구수성방송	씨앰비대구수성방송	122.129.208.0	122.129.215.255	
(주)엘지유플러스	NoAssign	122.153.186.114	122.153.186.114	
(주)넥스지	넥스지	122.199.128.0	122.199.255.255	
(주)현대에이치씨엔새로넷방송	(주)한국케이블티브이새로넷방송	122.199.64.0	122.199.127.255	
(주)한국케이블TV 제주방송	(주)한국케이블TV 제주방송	122.202.128.0	122.202.255.255	
(주)엘지유플러스	효양고등학교	122.203.20.128	122.203.20.191	
(주)엘지유플러스	NoAssign	122.203.108.66	122.203.108.66	
(주)충청방송	(주)충청방송	122.252.192.0	122.252.207.255	
주식회사 씨제이헬로비전	(주)한국케이블TV전남동부방송	122.252.64.0	122.252.127.255	
(주)티브로드동남방송	(주)티브로드동남방송	122.254.128.0	122.254.255.255	
(주)씨앤앰강남케이블티브이	(주)씨앤앰강남케이블티브이	123.98.160.0	123.98.191.255	
주식회사 씨제이헬로비전	씨제이케이블넷 영남방송(주)	123.98.192.0	123.98.223.255	
(주)티브로드낙동방송	(주)티브로드낙동방송	123.99.64.0	123.99.127.255	
주식회사 현대에이치씨엔	주식회사 현대에이치씨엔	123.108.160.0	123.108.191.255	
(주)큐릭스네트웍스	(주)노원케이블종합방송	123.109.32.0	123.109.47.255	
(주)큐릭스네트웍스	(주)큐릭스	123.109.80.0	123.109.83.255	
(주)큐릭스네트웍스	(주)큐릭스광진성동방송	123.109.144.0	123.109.159.255	
(주)큐릭스네트웍스	(주)큐릭스서대문방송	123.109.192.0	123.109.207.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	123.111.144.0	123.111.159.255	
(주)엘지유플러스	(주)엘지유플러스	123.140.238.0	123.140.239.255	
(주)엘지유플러스	(주)엘지유플러스	123.142.20.0	123.142.21.255	
(주)엘지유플러스	(주)엘지유플러스	123.142.60.0	123.142.61.255	
(주)엘지유플러스	(주)엘지유플러스	123.142.176.0	123.142.223.255	
(주)엘지유플러스	(주)엘지유플러스	123.143.144.0	123.143.159.255	
(주)엘지유플러스	(주)엘지유플러스	123.143.176.0	123.143.191.255	
(주)한국케이블TV호남방송	(주)한국케이블TV서남방송	123.200.64.0	123.200.127.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	123.212.80.0	123.212.95.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	123.213.160.0	123.213.175.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	123.214.16.0	123.214.31.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	123.215.128.0	123.215.143.255	
에스케이텔레콤(주)	에스케이텔레콤(주)	123.228.128.0	123.228.143.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	123.248.128.0	123.248.143.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	123.248.224.0	123.248.239.255	
(주)큐릭스네트웍스	(주)큐릭스광진성동방송	123.254.128.0	123.254.255.255	
주식회사 씨제이헬로비전	(주)한국CATV영동방송	123.254.64.0	123.254.95.255	
에스케이텔레콤(주)	영명고등학교	124.0.158.0	124.0.158.255	
에스케이텔레콤(주)	전라남도교육청	124.0.160.0	124.0.161.255	
에스케이텔레콤(주)	보은교육청	124.2.119.0	124.2.119.255	
에스케이텔레콤(주)	주식회사신영	124.3.234.0	124.3.234.255	
에스케이텔레콤(주)	주식회사해법에듀	124.3.245.0	124.3.245.255	
에스케이텔레콤(주)	주식회사해법에듀(허용)	124.3.245.201	124.3.245.250	
(주)씨앤앰	(주)한국케이블TV용산방송	124.5.192.0	124.5.199.255	
(주)씨앤앰	씨앤앰강동케이블TV(주)	124.5.136.0	124.5.143.255	
금강방송주식회사	금강방송주식회사	124.46.128.0	124.46.255.255	
(주)엘지유플러스	파워콤	124.48.208.0	124.48.223.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.49.64.0	124.49.79.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.49.112.0	124.49.127.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.49.144.0	124.49.159.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.49.192.0	124.49.207.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.50.112.0	124.50.127.255	
(주)엘지유플러스	파워콤	124.50.128.0	124.50.143.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.51.16.0	124.51.31.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.51.208.0	124.51.223.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.53.208.0	124.53.223.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.56.144.0	124.56.159.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.60.16.0	124.60.31.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.60.96.0	124.60.111.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.61.48.0	124.61.63.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.61.176.0	124.61.191.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.61.240.0	124.61.255.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.62.16.0	124.62.31.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.62.112.0	124.62.127.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.63.16.0	124.63.31.255	
(주)엘지유플러스	주식회사 엘지파워콤	124.63.224.0	124.63.239.255	
에스케이주식회사	에스케이플래닛	124.66.184.0	124.66.184.255	
주식회사티브로드기남방송	주식회사티브로드기남방송	124.80.32.0	124.80.47.255	
주식회사티브로드기남방송	주식회사티브로드기남방송	124.80.64.0	124.80.95.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	124.111.64.0	124.111.95.255	
에스케이텔레콤(주)	에스케이텔레콤(주)	124.136.16.0	124.136.31.255	
에스케이텔레콤(주)	국립국어원	124.137.200.0	124.137.201.255	
에스케이텔레콤(주)	장원교육문화	124.137.236.0	124.137.236.255	
에스케이텔레콤(주)	허브링크(주)	124.137.204.0	124.137.207.255	
(주)서경방송	(주)서경방송	124.153.128.0	124.153.255.255	
(주)씨엠비대전방송	(주)씨엠비대전방송	124.195.160.0	124.195.191.255	
(주)씨엠비한강케이블티비	(주)씨엠비한강케이블티비	124.195.224.0	124.195.255.255	
(주)티브로드동대문케이블방송	(주)티브로드동대문케이블방송	124.197.128.0	124.197.223.255	
주식회사 티브로드 한빛방송	주식회사 티브로드 한빛방송	124.199.128.0	124.199.255.255	
주식회사 씨앤앰울산케이블티브이	주식회사 씨앤앰울산케이블티브이	124.216.28.0	124.216.31.255	
(주)큐릭스네트웍스	(주)큐릭스	124.254.128.0	124.254.255.255	
(주)큐릭스네트웍스	재능아카데미	124.254.128.0	124.254.129.255	
오케이엔이티주식회사	오케이엔이티주식회사	125.7.192.0	125.7.255.255	
하이온넷(주)	창의와 탐구	125.7.128.0	125.7.191.255	
하이온넷(주)	창의와 탐구	125.7.139.128	125.7.139.255	
(주)티브로드에이비씨방송	(주)티브로드에이비씨방송	125.31.128.0	125.31.191.255	
드림라인(주)	양천방송	125.57.206.0	125.57.206.255	
에스케이브로드밴드주식회사	국립중앙도서관	125.61.100.0	125.61.100.15	
주식회사 케이티	수도권강북본부장	125.128.10.0	125.128.10.255	
주식회사 케이티	주식회사 케이티	125.128.70.0	125.128.70.255	
주식회사 케이티	예스이십사(주)	125.129.206.64	125.129.206.95	
주식회사 케이티	일렉트로닉아츠코리아(주)	125.131.129.0	125.131.129.63	
주식회사 케이티	주식회사 케이티	125.133.36.0	125.133.36.255	
주식회사 케이티	부산본부장(코넷)	125.135.198.128	125.135.198.255	
주식회사 케이티	주식회사 케이티	125.140.246.0	125.140.246.63	
주식회사 케이티	주식회사 케이티	125.141.55.0	125.141.55.255	
주식회사 케이티	수도권강북본부장	125.142.16.0	125.142.16.255	
(주)엘지유플러스	파워콤	125.176.239.0	125.176.239.255	
(주)엘지유플러스	파워콤	125.177.48.0	125.177.63.255	
(주)엘지유플러스	파워콤	125.177.128.0	125.177.143.255	
(주)엘지유플러스	파워콤	125.177.192.0	125.177.207.255	
(주)엘지유플러스	파워콤	125.178.80.0	125.178.95.255	
(주)엘지유플러스	파워콤	125.179.128.0	125.179.143.255	
(주)엘지유플러스	파워콤	125.179.192.0	125.179.207.255	
(주)엘지유플러스	파워콤	125.180.16.0	125.180.47.255	
(주)엘지유플러스	파워콤	125.180.218.0	125.180.218.255	
(주)엘지유플러스	파워콤	125.181.64.0	125.181.79.255	
(주)엘지유플러스	파워콤	125.181.192.0	125.181.223.255	
(주)엘지유플러스	파워콤	125.182.160.0	125.182.191.255	
(주)엘지유플러스	파워콤	125.183.128.0	125.183.143.255	
(주)엘지유플러스	파워콤	125.184.32.0	125.184.47.255	
(주)엘지유플러스	파워콤	125.185.208.0	125.185.223.255	
(주)엘지유플러스	파워콤	125.185.232.0	125.185.235.255	
(주)엘지유플러스	파워콤	125.186.224.0	125.186.255.255	
(주)엘지유플러스	파워콤	125.187.176.0	125.187.176.255	
(주)엘지유플러스	주식회사 엘지파워콤	125.188.176.0	125.188.191.255	
(주)엘지유플러스	파워콤	125.189.128.0	125.189.143.255	
(주)엘지유플러스	주식회사 엘지파워콤	125.191.80.0	125.191.95.255	
주식회사티브로드기남방송	주식회사티브로드기남방송	125.208.64.0	125.208.127.255	
한국케이블TV푸른방송(주)	한국케이블TV푸른방송(주)	125.208.192.0	125.208.255.255	
(주)엘지유플러스	NoAssign	125.240.126.162	125.240.126.162	
주식회사 케이티	(주)금성출판사	128.134.78.0	128.134.78.255	
주식회사 케이티	주식회사 케이티	128.134.13.176	128.134.13.191	
주식회사 케이티	부산본부장(코넷)	128.134.221.128	128.134.221.191	
주식회사 케이티	주식회사 케이티	147.6.1.0	147.6.1.255	
주식회사 케이티	주식회사 케이티	147.6.135.0	147.6.135.255	
정부통합전산센터	행정자치부	152.99.0.0	152.99.255.255	
(주)대우정보시스템	대우정보시스템	152.149.151.0	152.149.151.255	
(주)엘지유플러스	(주)엘지유플러스	164.124.96.0	164.124.111.255	
주식회사 케이티	한진정보통신(주)	168.126.83.0	168.126.83.255	
주식회사 케이티	경인일보	168.126.164.0	168.126.164.255	
주식회사 케이티	국토개발원	168.126.177.0	168.126.177.255	
에스케이씨앤씨(주)	미래에셋생명	168.154.228.0	168.154.228.255	
에스케이씨앤씨(주)	에스케이에너지	168.154.32.0	168.154.47.255	
주식회사 케이티	주식회사 케이티	168.248.255.0	168.248.255.255	
(주)씨앤앰경기동부케이블티브이		175.28.32.0	175.28.47.255	
에스케이브로드밴드주식회사	NoAssign	175.112.112.232	175.112.112.232	
주식회사 케이티	주식회사 케이티	175.192.225.0	175.192.225.255	
주식회사 케이티	NoAssign	175.252.208.166	175.252.208.166	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	180.64.144.0	180.64.159.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	180.68.240.0	180.68.255.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	180.69.128.0	180.69.143.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	180.69.176.0	180.69.239.255	
에스케이브로드밴드주식회사	에스케이브로드밴드주식회사	180.70.96.0	180.70.127.255	
(주)엘지유플러스	NoAssign	180.80.174.186	180.80.174.186	
주식회사 씨제이헬로비전	(주)수성케이블방송	180.92.64.0	180.92.127.255	
한국도로공사	한국도로공사	180.148.180.0	180.148.183.255	
(주)티브로드강서방송	(주)티브로드강서방송	180.150.192.0	180.150.207.255	
(주)티브로드강서방송	NoAssign	180.150.192.0	180.150.223.255	
(주)티브로드강서방송	NoAssign	180.150.215.104	180.150.215.104	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	180.182.144.0	180.182.159.255	
주식회사 씨제이헬로비전	주식회사 씨제이헬로비전	180.182.240.0	180.182.255.255	
한국케이블 티브이 포항방송	한국케이블 티브이 포항방송	180.189.64.0	180.189.127.255	
(주)엘지유플러스	엘지텔레콤	180.224.112.0	180.224.127.255	
(주)엘지유플러스	엘지유플러스	180.226.112.0	180.226.127.255	
(주)엘지유플러스	엘지텔레콤	180.227.224.0	180.227.239.255	
(주)엘지유플러스	엘지텔레콤	180.228.32.0	180.228.47.255	
(주)엘지유플러스	엘지텔레콤	180.228.240.0	180.228.255.255	
(주)엘지유플러스	엘지유플러스	180.229.64.0	180.229.79.255	
(주)엘지유플러스	엘지유플러스	180.230.112.0	180.230.127.255	
(주)엘지유플러스	엘지유플러스	180.230.160.0	180.230.175.255	
(주)엘지유플러스	엘지유플러스	180.230.192.0	180.230.207.255	
(주)엘지유플러스	엘지유플러스	180.231.32.0	180.231.47.255	
(주)엘지유플러스	엘지유플러스	180.231.80.0	180.231.95.255	
(주)엘지유플러스	엘지유플러스	180.231.112.0	180.231.127.255	
(주)엘지유플러스	엘지유플러스	180.231.224.0	180.231.239.255	
(주)엘지유플러스	다음커뮤니케이션	182.162.60.0	182.162.60.255	
(주)엘지유플러스	그린웹서비스	182.162.206.102	182.162.206.121	
주식회사 엘지유플러스	엔에이치엔 비지니스 플랫폼	182.162.192.0	182.162.207.255	
(주)씨앤앰	한국케이블티브이구로방송(주)	182.172.144.0	182.172.151.255	
(주)엘지유플러스	엘지유플러스	182.208.112.0	182.208.127.255	
(주)엘지유플러스	엘지유플러스	182.208.160.0	182.208.175.255	
(주)엘지유플러스	엘지유플러스	182.209.64.0	182.209.79.255	
(주)엘지유플러스	엘지유플러스	182.210.48.0	182.210.63.255	
(주)엘지유플러스	엘지유플러스	182.210.80.0	182.210.95.255	
(주)엘지유플러스	엘지유플러스	182.210.176.0	182.210.191.255	
(주)엘지유플러스	엘지유플러스	182.211.112.0	182.211.127.255	
(주)엘지유플러스	엘지유플러스	182.211.144.0	182.211.159.255	
(주)엘지유플러스	엘지유플러스	182.212.80.0	182.212.95.255	
(주)엘지유플러스	엘지유플러스	182.213.32.0	182.213.47.255	
(주)엘지유플러스	엘지유플러스	182.213.64.0	182.213.95.255	
(주)엘지유플러스	엘지유플러스	182.213.176.0	182.213.191.255	
(주)엘지유플러스	엘지유플러스	182.214.16.0	182.214.31.255	
(주)엘지유플러스	엘지유플러스	182.214.96.0	182.214.127.255	
(주)엘지유플러스	엘지유플러스	182.214.144.0	182.214.175.255	
금강방송주식회사	NoAssign	182.237.192.0	182.237.255.255	
금강방송주식회사	NoAssign	182.237.205.236	182.237.205.236	
주식회사 케이티	주식회사 케이티	183.96.138.0	183.96.138.255	
주식회사 케이티	주식회사 케이티	183.96.148.0	183.96.148.255	
주식회사 케이티	주식회사 케이티	183.98.35.0	183.98.35.255	
주식회사 케이티	주식회사 케이티	183.98.60.128	183.98.60.191	
주식회사 케이티	주식회사 케이티	183.98.71.0	183.98.71.63	
주식회사 케이티	포워드벤처스엘엘씨 한국지점	183.98.85.0	183.98.85.127	
주식회사 케이티	주식회사 케이티	183.98.133.64	183.98.133.127	
주식회사 케이티	주식회사 케이티	183.98.220.0	183.98.220.63	
주식회사 케이티	주식회사 케이티	183.99.18.0	183.99.18.255	
주식회사 케이티	주식회사 케이티	183.99.14.128	183.99.14.255	
주식회사 케이티	주식회사 케이티	183.100.53.0	183.100.53.127	
주식회사 케이티	주식회사 케이티	183.100.139.0	183.100.139.127	
주식회사 케이티	주식회사 케이티	183.101.190.0	183.101.190.127	
주식회사 케이티	(주)야베스케이	183.102.131.0	183.102.131.255	
주식회사 케이티	주식회사 케이티	183.103.8.0	183.103.8.255	
주식회사 케이티	주식회사 케이티	183.103.54.0	183.103.54.255	
주식회사 케이티	부산본부장(코넷)	183.104.16.0	183.104.16.255	
주식회사 케이티	주식회사 케이티	183.106.53.0	183.106.53.255	
주식회사 케이티	주식회사 케이티	183.106.98.128	183.106.98.255	
주식회사 케이티	NoAssign	183.109.19.191	183.109.19.191	
서울특별시청	서울특별시청	202.14.90.0	202.14.91.255	
(주)온세텔레콤	현대정보기술	202.30.128.0	202.30.255.255	
한국과학기술정보연구원	부산경성대학교	202.30.112.0	202.30.119.255	
금오공과대학교	금오공과대학교	202.31.128.0	202.31.143.255	
주식회사 케이티	주식회사 케이티	202.31.144.0	202.31.151.255	
(주)아이피포네트웍스	(주)아이피포네트웍스	202.68.224.0	202.68.255.255	
(주)씨앤앰강남케이블티브이	(주)씨앤앰강남케이블티브이	202.136.128.0	202.136.159.255	
(주)아이네트테크놀로지스	사이버이메지네이션	202.136.112.0	202.136.113.255	
(주)아이네트테크놀로지스	디지탈인사이드	202.136.121.0	202.136.121.127	
(주)아이네트테크놀로지스	유니닥스	202.136.127.128	202.136.127.255	
주식회사 현대에이치씨엔	주식회사 현대에이치씨엔	202.150.176.0	202.150.191.255	
